"","LSOA","Density.KM2","Outlets.1000","CHALICE.Density.PWC","CHALICE.Density","KDE","WIMD_Quintile","Morphology","Total","POP_X","POP_Y"
"1179","W01001179",1.75439,3.96,1.79304,1.6074,0.511676847934723,1,"Town and Fringe",1515,298387,188268
"1180","W01001180",5.20833,4.02,3.5698,2.5463,4.12010383605957,1,"Town and Fringe",1245,307790,192212
"1181","W01001181",0.88496,0.85,2.26429,1.24766,0,1,"Town and Fringe",1183,307435,192427
"1182","W01001182",4.8951,11.04,2.1258,5.12806,0.06094416230917,2,"Urban > 10K",1268,306853,189287
"1183","W01001183",6.89655,2.14,5.6996,7.3073,17.7227668762207,2,"Urban > 10K",935,307284,189564
"1184","W01001184",2.68293,6.3,2.12779,1.84116,1.77307534217834,3,"Urban > 10K",1747,309659,187680
"1185","W01001185",11.62791,3.51,4.64385,2.60587,8.5376501083374,1,"Urban > 10K",1424,309105,188265
"1186","W01001186",2.22222,0.72,0.85931,1.13074,2.12011909484863,3,"Urban > 10K",1385,296418,205504
"1187","W01001187",1.14943,0.89,2.09879,1.53024,3.8201584815979,3,"Urban > 10K",1127,295697,205843
"1188","W01001188",2.71318,7.64,5.40742,4.11047,0,1,"Urban > 10K",916,295759,205402
"1189","W01001189",4.25532,1.45,1.82918,1.34221,5.29619741439819,2,"Town and Fringe",1375,299962,183208
"1190","W01001190",0.66477,3.48,0,0.73244,0,4,"Town and Fringe",2009,301610,182697
"1191","W01001191",0.70323,2.69,0,0.7035,1.63247346878052,4,"Town and Fringe",1859,301661,180753
"1192","W01001192",7.14286,1.54,1.16752,1.5926,4.13010358810425,1,"Town and Fringe",1301,300861,180241
"1193","W01001193",2.94118,0.94,0.81269,1.12934,8.34974098205566,5,"Urban > 10K",1066,304869,182962
"1194","W01001194",0.97403,1.73,0.64276,0.5165,1.33870732784271,5,"Urban > 10K",1739,305346,182846
"1195","W01001195",1.28,6.55,4.49379,3.42675,0.861041307449341,3,"Urban > 10K",1221,304760,183653
"1196","W01001196",2.29885,1.51,0.26139,0.59947,1.57825660705566,5,"Urban > 10K",1322,307730,185613
"1197","W01001197",0.38023,1.82,0.73605,0.68246,0.485642462968826,5,"Urban > 10K",1096,308788,184671
"1198","W01001198",2,0.77,0.86335,0.50784,2.50644612312317,5,"Urban > 10K",1301,307493,184579
"1199","W01001199",0.91463,2.05,1.81491,1.03808,0,4,"Urban > 10K",1465,307291,185086
"1200","W01001200",1.29032,2.25,1.32653,2.89097,0.703385829925537,1,"Urban > 10K",887,299313,193612
"1201","W01001201",5.82524,5.62,2.52615,2.18471,4.5340838432312,1,"Urban > 10K",1067,299753,193876
"1202","W01001202",0.68182,3.69,3.83992,2.43235,2.75335216522217,1,"Town and Fringe",1626,297414,198345
"1203","W01001203",0,0,0.38119,0.8804,0.078907683491707,1,"Town and Fringe",1208,298246,197623
"1204","W01001204",0.24272,0.9,4.08991,2.55311,1.36947512626648,3,"Urban > 10K",1110,305122,199184
"1205","W01001205",1.59817,5.24,1.13042,4.55437,0.39697003364563,2,"Urban > 10K",1335,304475,199808
"1206","W01001206",1.5748,1.53,5.03732,5.55274,1.17163956165314,1,"Urban > 10K",1308,304652,198723
"1207","W01001207",0.57803,0.91,0.94659,0.44336,0.602001309394836,1,"Urban > 10K",1095,303357,199328
"1208","W01001208",29.41176,11.19,7.71815,8.4479,17.29150390625,2,"Urban > 10K",1341,304525,199131
"1209","W01001209",4.16667,2.39,1.22792,2.18861,2.7492561340332,1,"Urban > 10K",1256,305509,197723
"1210","W01001210",7.57576,3.75,3.1742,3.25056,4.45693016052246,1,"Urban > 10K",1334,305910,197441
"1211","W01001211",3.92157,1.55,1.6451,2.18573,0.174465790390968,2,"Urban > 10K",1289,305005,198363
"1212","W01001212",12.5,2.61,2.01596,2.089,3.75946855545044,1,"Urban > 10K",1151,305256,198054
"1213","W01001213",33.33333,6.13,8.29868,6.14172,11.6320657730103,3,"Urban > 10K",1142,297075,195200
"1214","W01001214",0.29326,0.88,4.83883,3.44689,0,5,"Urban > 10K",1141,296867,195179
"1215","W01001215",3.94737,6.6,2.90996,3.48335,1.17886066436768,1,"Urban > 10K",909,297017,195811
"1216","W01001216",3.0303,1.57,3.37342,2.87379,0.054334901273251,2,"Urban > 10K",1276,296759,196151
"1217","W01001217",3.44828,1.96,2.6141,2.57468,0.885201156139374,1,"Urban > 10K",1022,300282,191630
"1218","W01001218",10.20408,3.79,2.9763,4.16524,10.5490846633911,2,"Urban > 10K",1320,299680,191761
"1219","W01001219",1.3986,3.57,3.51614,2.9008,0,1,"Urban > 10K",1121,299866,191239
"1220","W01001220",0,0,2.32936,2.42606,0.920809924602509,2,"Urban > 10K",1241,300209,191145
"1221","W01001221",0.50505,0.8,0.31447,0.71234,0.003157800994813,1,"Urban > 10K",1247,297017,204874
"1222","W01001222",1.70455,2.29,2.18281,1.54387,2.95970058441162,1,"Urban > 10K",1310,297870,204670
"1223","W01001223",1.66113,3.62,0.21787,1.21171,0.232448980212212,5,"Village Hamlet & Isolated Dwellings",1382,303144,180808
"1224","W01001224",0.72464,0.63,0,0.23215,1.24751043319702,5,"Urban > 10K",1596,304684,181352
"1225","W01001225",0.90772,4.67,0.36879,1.89496,0.396289944648743,5,"Village Hamlet & Isolated Dwellings",1286,305190,181318
"1226","W01001226",10.44776,5.01,2.19248,3.69753,8.6322135925293,3,"Urban > 10K",1398,303872,181548
"1227","W01001227",5.88235,1.64,0.19079,1.42486,16.6293869018555,5,"Urban > 10K",1219,306823,190661
"1228","W01001228",6.53266,9.17,0.10642,4.4584,0.419612586498261,4,"Urban > 10K",1418,307157,190697
"1229","W01001229",1.3986,1.6,2.40832,2.88702,1.63894534111023,3,"Urban > 10K",1249,302715,191620
"1230","W01001230",1.72414,0.72,1.66671,1.64915,3.28933095932007,4,"Urban > 10K",1392,302082,191934
"1231","W01001231",10.9375,5.58,1.46879,2.85215,5.83567953109741,2,"Urban > 10K",1254,303262,191294
"1232","W01001232",4.71698,4.49,0.48824,1.50485,7.62152862548828,1,"Urban > 10K",1114,301902,191637
"1233","W01001233",0.14827,7.18,0,0.55416,0,2,"Village Hamlet & Isolated Dwellings",1531,293643,206986
"1234","W01001234",0.5102,2.29,0,1.0774,1.33932137489319,3,"Urban > 10K",1311,305627,190573
"1235","W01001235",13.46154,4.72,3.16485,2.93261,3.44717621803284,2,"Urban > 10K",1484,306283,190441
"1236","W01001236",8.51064,3.21,1.81921,2.45947,23.2499237060547,4,"Urban > 10K",1247,306512,189934
"1237","W01001237",4.16667,0.76,2.07544,1.94507,7.08950424194336,2,"Urban > 10K",1308,309125,188661
"1238","W01001238",0.68259,1.47,1.78796,1.38328,1.16845798492432,1,"Urban > 10K",1365,309577,188598
"1239","W01001239",7.54717,3.43,1.19273,0.88333,4.46913290023804,1,"Urban > 10K",1167,309971,188013
"1240","W01001240",2.38532,7.79,0,0.63797,0.061878103762865,4,"Town and Fringe",1669,312195,184897
"1241","W01001241",3.93701,3.51,0,1.80736,0.001395282684825,3,"Town and Fringe",1423,312423,183619
"1242","W01001242",3.81679,4.07,1.93581,1.50994,5.87094306945801,5,"Urban > 10K",1228,303632,182795
"1243","W01001243",12.19512,8.94,2.77429,2.88534,8.51389694213867,1,"Urban > 10K",1119,304139,182737
"1244","W01001244",0.27548,0.77,0.61722,0.62756,0.490478038787842,5,"Urban > 10K",1296,309358,186247
"1245","W01001245",0.50251,0.84,0.14846,0.3099,0.356444627046585,5,"Urban > 10K",1195,308970,186865
"1246","W01001246",11.53846,2.34,1.41648,1.42972,4.31245231628418,4,"Urban > 10K",1281,308861,186572
"1247","W01001247",19.04762,5.51,5.00998,5.51707,9.66911125183105,2,"Urban > 10K",1453,298925,192904
"1248","W01001248",3.40136,6.11,7.23684,5.69462,0.014495820738375,2,"Urban > 10K",1636,299318,192371
"1249","W01001249",18.60465,6.5,5.61327,4.91906,12.5728139877319,2,"Town and Fringe",1230,301125,188255
"1250","W01001250",0.15349,1.63,0.26934,1.55445,0,2,"Town and Fringe",1228,301708,187856
"1251","W01001251",5.26316,2.44,1.97882,1.70246,6.47454071044922,1,"Town and Fringe",1229,301760,188468
"1252","W01001252",2.5641,1.55,0.43687,0.94138,2.48843336105347,4,"Town and Fringe",1289,301354,186820
"1253","W01001253",0.69686,1.73,0.35526,0.85902,0.930563747882843,1,"Urban > 10K",1154,300464,190383
"1254","W01001254",1.63339,3.47,0.38929,1.37909,0.782390356063843,3,"Town and Fringe",2592,300424,187496
"1255","W01001255",1.45985,1.41,0.45173,0.87792,1.40302443504333,1,"Town and Fringe",1417,300336,187972
"1256","W01001256",7.69231,1.92,2.66046,2.86902,5.31550121307373,3,"Urban > 10K",1039,307900,190920
"1257","W01001257",1.40845,1.64,0.1782,1.12877,3.8935878276825,4,"Urban > 10K",1222,308084,190524
"1258","W01001258",13.55932,7.09,3.79924,4.67781,19.0319347381592,3,"Urban > 10K",1128,307644,190605
"1259","W01001259",0.59172,0.73,0.6277,0.76452,0.936779618263245,2,"Urban > 10K",1364,300743,192097
"1260","W01001260",1.69492,1.07,2.78218,2.42481,4.15225315093994,1,"Urban > 10K",931,299650,193069
"1261","W01001261",11.86441,6.66,2.87514,3.0387,10.0060615539551,1,"Urban > 10K",1051,299889,192387
"1262","W01001262",7.18563,8.77,6.0293,4.83018,2.32012248039246,3,"Urban > 10K",1368,308194,189471
"1263","W01001263",5.12821,1.08,4.03865,4.04325,11.2972431182861,2,"Urban > 10K",1855,308025,189109
"1264","W01001264",2.32558,1.55,2.12573,2.96729,3.51882600784302,4,"Urban > 10K",2576,308351,188666
"1265","W01001265",8.82353,2.23,3.69,3.17501,6.21024084091187,1,"Urban > 10K",1348,294146,198264
"1266","W01001266",0.99404,4.46,2.90241,2.34547,0,1,"Urban > 10K",1122,294050,198522
"1267","W01001267",0.07342,0.8,0.10223,0.54329,0,1,"Urban > 10K",1246,292687,199310
"1268","W01001268",1.5873,3.29,2.09441,2.51166,1.76399767398834,2,"Urban > 10K",1216,293399,198716
"1269","W01001269",13.59223,11.43,4.0649,6.29701,10.6921882629395,3,"Urban > 10K",1225,295717,196584
"1270","W01001270",4.03226,4.16,6.07984,5.89305,0.713781595230103,2,"Urban > 10K",1202,296255,196637
"1271","W01001271",0.80321,4.72,4.08402,2.9076,0.349250078201294,1,"Urban > 10K",1271,294868,195979
"1272","W01001272",0,0,0.74988,2.38244,0.013632680289447,2,"Urban > 10K",1282,295201,197484
"1273","W01001273",17.24138,3.36,6.33492,6.44975,5.50224733352661,3,"Urban > 10K",1488,295535,197079
"1274","W01001274",2.77778,1.77,0.38954,1.8253,2.91435813903809,1,"Town and Fringe",1127,300543,194833
"1275","W01001275",1.49254,1.98,1.33872,1.10703,2.09706377983093,1,"Town and Fringe",1515,301028,194264
"1276","W01001276",2.53165,6.85,1.80527,3.02935,1.61081719398498,1,"Town and Fringe",1168,300971,195483
"1277","W01001277",2.32558,0.98,0.37509,0.61834,3.76948571205139,5,"Town and Fringe",1019,306515,184543
"1278","W01001278",3.57143,1.1,1.25049,1.40304,4.01211738586426,2,"Town and Fringe",906,306313,185382
"1279","W01001279",14.28571,2.99,2.07868,2.04759,4.96691226959229,1,"Town and Fringe",1003,306380,184917
"1280","W01001280",2.47934,4.36,2.51496,1.70611,3.44035816192627,1,"Town and Fringe",1376,302043,193627
"1281","W01001281",1.50754,2.03,0,1.876,0.291685372591019,2,"Urban > 10K",1475,302486,192829
"1282","W01001282",2.40964,3.42,1.51331,2.35364,0.231034502387047,1,"Town and Fringe",1755,306160,193675
"1283","W01001283",0.17815,2.23,0.38327,0.91251,0.250504523515701,3,"Village Hamlet & Isolated Dwellings",1346,305509,194726
"1284","W01001284",0,0,0,0.11966,1.89778912067413,5,"Town and Fringe",979,307752,192914
"1285","W01001285",7.22892,4.75,3.02931,2.79938,4.19223117828369,2,"Urban > 10K",1263,299131,194832
"1286","W01001286",21.05263,3.07,5.06151,3.97369,9.77993392944336,2,"Urban > 10K",1301,297549,194924
"1287","W01001287",0,0,2.04889,2.37663,0,1,"Urban > 10K",1343,297866,194933
"1288","W01001288",0.95847,2.45,3.27285,2.52501,0.000675592455082,1,"Urban > 10K",1225,298503,195144
"1289","W01001289",0.44676,5.07,2.56441,1.92795,0.136224269866943,2,"Town and Fringe",1184,309356,201295
"1290","W01001290",2.80899,3.1,1.07623,1.54542,3.10626649856567,1,"Urban > 10K",1615,310679,197170
"1291","W01001291",0,0,0.24365,0.38678,0.097664944827557,2,"Town and Fringe",1388,302182,206890
"1292","W01001292",5.97015,2.64,1.78846,1.40399,3.63315367698669,1,"Town and Fringe",1514,302978,207069
"1293","W01001293",6.50888,8.16,0.12572,2.1995,4.09205198287964,1,"Urban > 10K",1348,304039,206056
"1294","W01001294",1.81818,2.17,0.77686,0.96315,0.150416925549507,5,"Town and Fringe",1384,302991,206114
"1295","W01001295",8.33333,5.72,2.42523,3.52062,6.59891510009766,1,"Urban > 10K",1398,306346,208663
"1296","W01001296",0.90634,4.04,1.64478,1.38287,0.85146427154541,2,"Urban > 10K",1484,306651,209098
"1297","W01001297",3.31492,3.88,3.21009,3.44845,6.25820732116699,2,"Urban > 10K",1546,307079,208138
"1298","W01001298",9.15493,8.67,6.91645,6.12638,8.28497886657715,1,"Urban > 10K",1500,306433,207938
"1299","W01001299",5,2.16,1.17364,1.20423,2.92287111282349,1,"Urban > 10K",1392,304671,208268
"1300","W01001300",1.53846,0.69,0.34177,0.82397,3.27545738220215,1,"Urban > 10K",1451,304232,207971
"1301","W01001301",3.57143,0.65,1.61148,1.49319,5.65326261520386,1,"Urban > 10K",1540,304928,207642
"1302","W01001302",6.49351,5.38,2.64878,1.89627,6.58530759811401,1,"Town and Fringe",929,307399,199785
"1303","W01001303",0.44543,1.97,0.22211,1.27243,0.764154434204102,1,"Town and Fringe",1016,307578,199160
"1304","W01001304",1.3245,3.18,2.80425,2.38905,0.007609230000526,2,"Town and Fringe",1256,307129,200490
"1305","W01001305",24.13793,5.8,2.94256,4.13967,19.6214981079102,3,"Urban > 10K",1206,305160,206976
"1306","W01001306",2.73973,2.91,7.61966,5.13319,4.59117650985718,4,"Urban > 10K",1375,304519,206889
"1307","W01001307",35.48387,8.12,8.86648,9.28978,41.2620735168457,1,"Urban > 10K",1355,304626,206632
"1308","W01001308",3.57143,0.85,1.80466,1.60235,4.98892688751221,1,"Urban > 10K",1170,305434,208206
"1309","W01001309",8,1.81,2.10125,1.98471,8.12470531463623,1,"Urban > 10K",1108,305732,207963
"1310","W01001310",2.22222,0.73,1.01102,1.30984,5.43622970581055,3,"Urban > 10K",1376,305599,207398
"1311","W01001311",20,3.06,2.12478,2.42442,8.43047332763672,2,"Urban > 10K",979,305896,207612
"1312","W01001312",0.22124,3,1.66509,1.91902,0,2,"Urban > 10K",1335,306887,202467
"1313","W01001313",4.86111,5.2,5.69033,4.2928,0.850665092468262,2,"Urban > 10K",1347,307070,202307
"1314","W01001314",5.55556,5.01,3.01487,2.28623,3.9338743686676,2,"Urban > 10K",1795,306008,203724
"1315","W01001315",60.71429,21.53,9.74827,14.2128,45.1708755493164,1,"Urban > 10K",1579,305102,206183
"1316","W01001316",3.19149,1.3,1.43716,1.7553,3.34427738189697,3,"Urban > 10K",2313,305652,206238
"1317","W01001317",0.17422,0.7,2.17123,2.21804,0,2,"Urban > 10K",1428,305700,205614
"1318","W01001318",7.14286,2.31,4.51794,5.00559,1.3606630563736,3,"Urban > 10K",1297,305342,205537
"1319","W01001319",1.47059,1.53,0.64299,0.48979,1.38956463336945,4,"Urban > 10K",1311,309973,196310
"1320","W01001320",1.8018,1.54,0,1.39676,1.20562744140625,3,"Urban > 10K",1300,309035,196689
"1321","W01001321",0.80321,3.11,1.85092,3.65877,0.162734508514404,1,"Urban > 10K",1288,309700,197329
"1322","W01001322",19.35484,8.86,7.7845,5.44087,13.6095638275146,1,"Urban > 10K",1355,309788,196884
"1323","W01001323",0.20602,3.9,0.16258,0.28872,0,2,"Town and Fringe",1281,304025,209557
"1324","W01001324",2.63158,5.76,7.08923,4.09271,0.27082946896553,3,"Urban > 10K",1735,303244,207934
"1325","W01001325",1.51515,2.37,1.25443,1.26013,3.20262050628662,1,"Urban > 10K",1265,315763,200545
"1326","W01001326",5.6338,4.68,2.67037,2.3634,10.5567073822021,1,"Urban > 10K",1709,315631,199981
"1327","W01001327",0.43828,3.48,3.3626,1.85702,0,3,"Urban > 10K",1726,321654,194774
"1328","W01001328",2.13675,3.9,0.52529,1.31106,0,2,"Urban > 10K",1282,321918,195379
"1329","W01001329",14.58333,5.7,3.65488,3.79333,7.56262159347534,2,"Urban > 10K",1229,322040,193563
"1330","W01001330",0.2451,0.82,2.01715,2.28282,0.041986849159002,2,"Town and Fringe",1226,312508,189176
"1331","W01001331",15.625,6.9,7.23897,4.82654,8.55296516418457,2,"Town and Fringe",1449,311873,189289
"1332","W01001332",0.66934,3.2,2.046,1.79606,0,1,"Town and Fringe",1564,311553,190946
"1333","W01001333",1.76991,1.62,2.38591,2.11793,2.83774471282959,1,"Town and Fringe",1236,312046,189999
"1334","W01001334",5.26316,5.04,4.55291,2.82139,5.61192083358765,1,"Town and Fringe",1191,316787,201328
"1335","W01001335",0.20633,2.82,0.61631,0.15442,0,2,"Village Hamlet & Isolated Dwellings",1064,317514,201173
"1336","W01001336",12.08791,8.76,2.72891,3.23635,1.4616836309433,2,"Urban > 10K",1256,314624,200000
"1337","W01001337",21.62162,5.92,9.74872,8.91815,18.419807434082,2,"Urban > 10K",1351,314966,199376
"1338","W01001338",35.71429,7.06,9.53596,10.24264,26.1288089752197,2,"Urban > 10K",1417,314870,199828
"1339","W01001339",0.8547,0.82,1.00128,1.0305,1.47741270065308,1,"Urban > 10K",1217,314498,199063
"1340","W01001340",0.24155,1.29,0.72415,1.33535,0,5,"Urban > 10K",1548,316571,189192
"1341","W01001341",5.33333,2.51,3.87372,3.72305,7.9385461807251,1,"Urban > 10K",1593,317679,188950
"1342","W01001342",7.93651,4.9,4.13935,2.81789,5.77487993240357,5,"Town and Fringe",1020,320914,189093
"1343","W01001343",0.82645,5.05,3.71766,1.9604,1.3222678899765,5,"Town and Fringe",990,321344,189199
"1344","W01001344",11.65049,8.04,6.54419,4.68662,10.5259485244751,3,"Urban > 10K",1492,317077,188820
"1345","W01001345",3.57143,1.73,1.9946,1.27413,1.68339884281158,1,"Urban > 10K",1153,319361,188976
"1346","W01001346",4.90196,3.92,1.42689,2.60656,1.57130682468414,3,"Urban > 10K",1276,318432,188918
"1347","W01001347",12.2807,5.48,3.25068,6.2373,17.8186683654785,3,"Urban > 10K",1278,317083,197729
"1348","W01001348",0,0,3.47581,3.51008,18.0856227874756,1,"Urban > 10K",1326,316856,197251
"1349","W01001349",2.63158,0.64,0.27973,0.79332,4.37017679214478,4,"Urban > 10K",1568,316915,196669
"1350","W01001350",50.79365,21.67,6.53512,10.06301,29.011547088623,3,"Urban > 10K",1477,317385,196871
"1351","W01001351",0.43103,0.73,0.43633,1.34447,0.360049247741699,5,"Urban > 10K",1377,316863,198276
"1352","W01001352",35.48387,7.39,7.81779,6.15123,13.4665880203247,1,"Urban > 10K",1489,316309,197738
"1353","W01001353",9.09091,2.11,0.92135,2.17818,7.22409057617188,2,"Urban > 10K",1425,316391,197077
"1354","W01001354",2.91262,4.38,0.83534,2.86599,0.763337910175323,3,"Urban > 10K",1369,322122,192472
"1355","W01001355",1.08992,2.93,4.0416,2.19535,0.68505847454071,2,"Urban > 10K",1366,322124,191856
"1356","W01001356",2.27273,0.95,0.82259,1.28584,5.77931356430054,5,"Urban > 10K",1049,320878,197878
"1357","W01001357",0.54945,2.27,0.85568,0.95775,0.044796992093325,4,"Urban > 10K",1323,319825,198769
"1358","W01001358",1.88679,3.07,1.73066,1.70873,3.14485430717468,1,"Town and Fringe",1303,320728,200480
"1359","W01001359",2.63158,9.8,6.13452,2.4412,0,3,"Urban > 10K",1327,321314,198524
"1360","W01001360",0.41096,5.59,0,1.83506,2.96314692497253,2,"Village Hamlet & Isolated Dwellings",1073,312699,201921
"1361","W01001361",0.39448,1.86,0.81342,0.67285,0,1,"Village Hamlet & Isolated Dwellings",1075,310640,205405
"1362","W01001362",2.94118,1.75,1.35397,1.56129,2.06748151779175,2,"Urban > 10K",1719,315169,198482
"1363","W01001363",2.83019,2.44,0.84095,0.68125,2.99887919425964,2,"Urban > 10K",1230,314651,196195
"1364","W01001364",2.5,0.65,1.22378,0.86272,1.81926250457764,1,"Urban > 10K",1535,314792,195620
"1365","W01001365",3.27869,1.19,1.0611,2.24785,12.33180809021,2,"Urban > 10K",1685,315051,195032
"1366","W01001366",0.53333,1.46,0.25613,0.51114,9.0073852334e-05,3,"Town and Fringe",1367,315253,191641
"1367","W01001367",2.39521,3.21,2.77041,2.6293,0.812617599964142,3,"Town and Fringe",1248,314950,190443
"1368","W01001368",4.93827,3.1,0.68432,2.2827,0.776051044464111,2,"Town and Fringe",1290,314854,189558
"1369","W01001369",1.06383,4.28,1.4206,1.67451,2.950407406e-06,3,"Urban > 10K",1870,315628,194488
"1370","W01001370",6.77966,2.6,3.59197,3.50985,16.4219284057617,3,"Urban > 10K",1536,315175,187257
"1371","W01001371",2.40964,1.56,1.1001,0.89947,6.23137044906616,1,"Urban > 10K",1286,315248,188177
"1372","W01001372",9.67742,3.61,1.05416,1.65096,7.50767278671265,3,"Urban > 10K",1663,316008,188197
"1373","W01001373",16.12903,7.08,5.34508,4.51058,8.91492748260498,3,"Urban > 10K",1413,315684,187706
"1374","W01001374",0.53476,0.8,0.6533,0.37527,0.850007712841034,2,"Town and Fringe",1246,313073,205691
"1375","W01001375",7.43802,6.51,0,3.44646,9.53218078613281,1,"Town and Fringe",1383,311478,207499
"1376","W01001376",0.44843,0.82,0.96863,0.98182,1.12289559841156,1,"Town and Fringe",1219,312024,206748
"1377","W01001377",1.51707,9.34,6.25662,4.60947,0.010884591378272,3,"Urban > 10K",1285,311503,195297
"1378","W01001378",3.60825,5.05,3.54326,3.93734,1.48002541065216,2,"Urban > 10K",1385,310999,195500
"1379","W01001379",0.87719,0.83,2.01353,1.44942,2.20209741592407,4,"Urban > 10K",1207,310788,195568
"1380","W01001380",1.88679,2.65,0.96315,1.7027,2.06072235107422,3,"Urban > 10K",1510,319823,196397
